Date,Open,High,Low,Close,Volume
10/22/2022,28.1,28.22,27.49,28.01,1550004.68
10/23/2022,28.01,29.42,27.74,29.28,2371333.82
10/24/2022,29.28,29.49,28.17,28.3,2442548.31
10/25/2022,28.3,32.35,28.06,30.88,6811146.06
10/26/2022,30.88,32.12,30.65,31.29,4160813.15
10/27/2022,31.29,32.36,30.47,30.58,4972863.78
10/28/2022,30.58,32.55,30.12,32.07,3850018.25
10/29/2022,32.07,33.84,31.87,32.88,3681764.34
10/30/2022,32.88,33.54,31.95,32.94,2370113.95
10/31/2022,32.94,34.39,32.21,32.56,4599455.56
11/1/2022,32.56,33.39,32.16,32.2,2431250.21
11/2/2022,32.2,32.93,30.23,30.81,4482963.46
11/3/2022,30.81,32.24,30.61,30.85,2758395
11/4/2022,30.85,34.21,30.66,33.74,4730919.64
11/5/2022,33.74,38.74,33.67,36.89,6897046.2
11/6/2022,36.89,37.05,32.34,32.62,5215033.95
11/7/2022,32.62,33.12,28.15,29.62,9225208.37
11/8/2022,29.62,31.63,21.5,24.02,27262061.11
11/9/2022,24.02,24.03,12.08,14.17,32460754.83
11/10/2022,14.17,19.08,12.9,17.6,15923673.39
11/11/2022,17.6,18.25,15.15,16.35,7488574
11/12/2022,16.35,16.38,14.44,14.55,3578610.42
11/13/2022,14.55,14.71,13.02,13.17,4152013.85
11/14/2022,13.17,14.98,12.21,13.98,6128751.66
11/15/2022,13.98,15.09,13.8,14.29,4462120.79
11/16/2022,14.29,14.6,13.62,14.27,2735986.74
11/17/2022,14.27,14.51,12.92,13.64,4540401.29
11/18/2022,13.64,13.87,12.98,13.25,2519974.82
11/19/2022,13.25,13.26,12.58,12.82,1902620.53
11/20/2022,12.82,13.57,12.11,12.26,2780345.81
11/21/2022,12.26,12.27,11.26,11.83,4065932.9
11/22/2022,11.83,12.5,10.94,12.43,4671563.83
11/23/2022,12.43,14.46,12.39,14.34,7013958.68
11/24/2022,14.34,14.93,13.84,14.59,4307954.01
11/25/2022,14.59,14.6,13.89,14.01,2666032.73
11/26/2022,14.01,14.95,13.96,14.17,2511676.18
11/27/2022,14.17,14.44,14.05,14.1,2105273.36
11/28/2022,14.1,14.17,12.78,13.33,4711437.14
11/29/2022,13.33,13.95,13.15,13.34,2323948.83
11/30/2022,13.34,14.32,13.23,14.15,3469156.43
12/1/2022,14.15,14.19,13.4,13.52,1998841.1
12/2/2022,13.52,13.81,13.33,13.72,1575573.25
12/3/2022,13.72,13.77,13.22,13.3,905101.96
12/4/2022,13.3,13.75,13.27,13.71,864389.92
12/5/2022,13.71,14.16,13.59,13.82,2146357.91
12/6/2022,13.82,14.38,13.81,14.29,2152398.03
12/7/2022,14.29,14.33,13.44,13.5,1902068.76
12/8/2022,13.5,13.78,13.27,13.69,1252396.78
12/9/2022,13.69,14.02,13.5,13.58,1330607.05
12/10/2022,13.58,13.72,13.54,13.57,550796.26
12/11/2022,13.57,13.8,13.39,13.43,827453.16
12/12/2022,13.43,13.48,12.84,13.32,2085456.34
12/13/2022,13.32,14.15,12.78,13.89,2992939.19
12/14/2022,13.89,14.95,13.81,14.12,4189087.53
12/15/2022,14.12,14.52,13.87,14.04,2511806.69
12/16/2022,14.04,14.17,11.99,12.24,4570261.87
12/17/2022,12.24,12.55,11.94,12.51,2981168.51
12/18/2022,12.51,12.61,12.27,12.37,1399964.88
12/19/2022,12.37,12.59,11.67,11.94,2992173.62
12/20/2022,11.94,12.48,11.83,12.26,2459396.5
12/21/2022,12.26,12.29,11.9,12.14,1956364.44
12/22/2022,12.14,12.19,11.67,11.81,2686800.17
12/23/2022,11.81,12.11,11.72,11.78,1938721.32
12/24/2022,11.78,11.79,11.12,11.45,3016872.26
12/25/2022,11.45,11.55,11.24,11.39,1011401.14
12/26/2022,11.39,11.49,11.06,11.33,1632701.61
12/27/2022,11.33,11.44,10.72,11.09,2679692.08
12/28/2022,11.09,11.12,9.421,9.759,8263399.01
12/29/2022,9.759,10.82,8.028,9.641,11474675.57
12/30/2022,9.641,10.23,9.03,9.909,12938619.99
12/31/2022,9.909,10.18,9.659,9.952,4003762.59
1/1/2023,9.952,10.08,9.7,9.99,3717429.17
1/2/2023,9.99,11.97,9.791,11.28,6930407.48
1/3/2023,11.28,13.8,11.01,13.39,10274568.45
1/4/2023,13.39,14.22,12.82,13.44,10543054.16
1/5/2023,13.44,13.86,12.95,13.43,4946914.33
1/6/2023,13.43,13.59,12.69,13.5,5090840.98
1/7/2023,13.5,13.5,13.01,13.1,1903347.69
1/8/2023,13.1,14.87,12.85,14.45,5128425.36
1/9/2023,14.45,17.52,14.29,16.26,16507038.83
1/10/2023,16.26,16.73,15.57,16.21,7263067.41
1/11/2023,16.21,16.6,15.29,16.37,5770927.92
1/12/2023,16.37,16.97,15.59,16.6,7520429.1
1/13/2023,16.6,18.6,16.32,18.29,7751192.4
1/14/2023,18.29,24.72,18.21,24.24,19047944.18
1/15/2023,24.24,24.91,21.99,22.88,9730791.48
1/16/2023,22.88,25,22.27,23.58,8315802.17
1/17/2023,23.58,23.95,22.72,22.89,5233561.56
1/18/2023,22.89,23.62,20.34,20.81,9877415.06
1/19/2023,20.81,21.86,20.43,21.4,4845438.93
1/20/2023,21.4,25.81,20.93,25.54,7144165.43
1/21/2023,25.54,26.46,24.38,24.57,7960756.56
1/22/2023,24.57,25.43,23.52,24.22,5113072.36
1/23/2023,24.22,24.93,23.76,24.35,4270924.46
1/24/2023,24.35,25.21,22.41,22.77,3774704.92
1/25/2023,22.77,25.41,22.24,24.51,5284710.97
1/26/2023,24.51,25.22,23.79,24.35,3024929.42
1/27/2023,24.35,24.95,23.36,24.44,3618766.16
1/28/2023,24.44,25.19,23.74,24.01,1813018.67
1/29/2023,24.01,26.76,23.73,26.08,4025288.24
1/30/2023,26.08,26.32,23.29,23.97,4465263.73
1/31/2023,23.97,24.46,23.49,23.93,2511422.16
2/1/2023,23.93,25.2,22.51,25,4564231.8
2/2/2023,25,26.14,24.12,24.32,4348122
2/3/2023,24.32,25.22,24.05,24.68,2855668.52
2/4/2023,24.68,24.94,24.2,24.36,935122.41
2/5/2023,24.36,24.47,23.05,23.49,1790002.54
2/6/2023,23.49,23.73,22.51,22.69,1538910.85
2/7/2023,22.69,23.96,22.55,23.84,2381944.06
2/8/2023,23.84,24.2,22.81,23.22,1778403.82
2/9/2023,23.22,23.34,20.01,20.47,3179112.6
2/10/2023,20.47,21.21,19.71,20.13,2528073.07
2/11/2023,20.13,20.92,20.11,20.82,1019733.58
2/12/2023,20.82,22.43,20.63,21.51,1900438.7
2/13/2023,21.51,21.6,19.76,20.78,2763693.25
2/14/2023,20.78,22.38,20.69,21.85,3127307.48
2/15/2023,21.85,23.98,21.46,23.87,2839483.85
2/16/2023,23.87,24.15,22.21,22.26,3444216.87
2/17/2023,22.26,23.56,22.04,23.17,2109039.54
2/18/2023,23.17,23.92,22.93,23.47,1228432.23
2/19/2023,23.47,25.63,23.22,24.85,3095573.15
2/20/2023,24.85,27.11,24.13,26.26,4632944.61
2/21/2023,26.26,26.61,24.5,24.98,3199162.9
2/22/2023,24.98,25.23,23.22,24.17,3502880.85
2/23/2023,24.17,24.7,23.61,23.92,2043966.7
2/24/2023,23.92,24.14,22.49,23.08,2139995.26
2/25/2023,23.07,23.33,21.46,22.4,1497905.13
2/26/2023,22.4,23.53,22.24,23.28,1304479.62
2/27/2023,23.28,23.41,22.33,22.67,1973417.58
2/28/2023,22.67,22.77,21.8,21.88,1713390.02
3/1/2023,21.88,22.89,21.7,22.51,1434134.22
3/2/2023,22.51,22.66,21.69,21.99,1416151.15
3/3/2023,21.99,22.01,20.4,21.42,2171732.67
3/4/2023,21.42,21.61,20.3,20.99,764652.14
3/5/2023,20.99,21.67,20.84,20.97,1581049.91
3/6/2023,20.97,21.16,20.48,20.62,1826091.23
3/7/2023,20.62,20.95,19.73,20.24,2629195.67
3/8/2023,20.24,20.38,18.14,18.42,4279252.34
3/9/2023,18.42,18.75,16.73,17.35,5920710.97
3/10/2023,17.35,18.41,16.02,18.24,7733108.26
3/11/2023,18.24,19.12,17.05,18.21,3772210.37
3/12/2023,18.21,20.63,17.88,20.32,4075182.7
3/13/2023,20.32,21.47,18.9,20.47,7637676.58
3/14/2023,20.47,22.19,19.85,20.93,6614947.51
3/15/2023,20.93,21.55,18.77,19.32,5266573.96
3/16/2023,19.32,19.95,18.97,19.72,3042224.88
3/17/2023,19.72,21.71,19.47,21.65,4509074.52
3/18/2023,21.65,22.92,21.12,21.26,4461864.14
3/19/2023,21.26,22.49,21.25,21.91,2423668.46
3/20/2023,21.91,23.97,21.45,22.2,6932667.31
3/21/2023,22.2,23.37,21.61,22.61,4607824.98
3/22/2023,22.61,23.12,21.01,21.46,5038675.7
3/23/2023,21.46,22.77,21.16,22.21,3432875.38
3/24/2023,22.21,22.3,20.29,20.68,3855459.85
3/25/2023,20.68,20.98,20.13,20.44,1062418.1
3/26/2023,20.44,21.16,20.32,20.96,869407.51
3/27/2023,20.96,20.99,19.4,19.9,1756147.27
3/28/2023,19.9,20.84,19.63,20.45,1803506.26
3/29/2023,20.45,21.54,20.44,21.1,1701115.2
3/30/2023,21.1,21.67,20.18,20.55,2366467.04
3/31/2023,20.55,21.47,20.07,21.18,1407617.34
4/1/2023,21.18,21.33,20.8,21.09,592761.54
4/2/2023,21.09,21.3,20.27,20.53,715367.03
4/3/2023,20.53,21,19.99,20.46,2415569.79
4/4/2023,20.46,21.25,20.31,20.92,1402483.73
4/5/2023,20.92,21.34,20.6,20.97,1714081.53
4/6/2023,20.97,20.99,20.47,20.62,1020641.45
4/7/2023,20.62,20.78,20.25,20.45,847016.28
4/8/2023,20.45,20.73,19.9,20.04,1044891.29
4/9/2023,20.04,20.44,19.91,20.3,538604.59
4/10/2023,20.3,20.96,20.1,20.92,1381946.13
4/11/2023,20.92,23.72,20.84,23.01,5608131.28
4/12/2023,23.01,24.46,22.35,23.82,4964985.22
4/13/2023,23.82,25.28,23.67,24.46,2798703.2
4/14/2023,24.46,25.51,23.77,24.74,3760093.83
4/15/2023,24.74,24.81,23.84,24.07,1355818.97
4/16/2023,24.07,25.49,23.86,25.37,1625974.06
4/17/2023,25.37,26.01,24.36,24.59,3259936.44
4/18/2023,24.59,25.45,24,24.83,2170782.91
4/19/2023,24.83,24.99,22.04,22.69,3985053.68
4/20/2023,22.69,23.16,21.58,22.2,3492673.13
4/21/2023,22.2,22.4,21.01,21.26,2615328.96
4/22/2023,21.26,21.98,21.06,21.8,950674.06
4/23/2023,21.8,22.24,20.98,21.47,1124806.65
4/24/2023,21.47,22,21.02,21.39,1394822.59
4/25/2023,21.39,21.95,20.75,21.94,1475990.8
4/26/2023,21.94,22.96,20.43,21.28,2877703.99
4/27/2023,21.28,22.54,21.2,22.33,2199862.29
4/28/2023,22.33,23.5,22.19,23.36,2361233.18
4/29/2023,23.36,23.82,22.95,23.2,1246144.51
4/30/2023,23.2,23.97,22.7,22.73,1372844.49
5/1/2023,22.73,22.88,21.59,21.97,1929816.28
5/2/2023,21.97,22.4,21.76,22.27,1310200.69
5/3/2023,22.27,22.3,21.25,22.24,1728560.62
5/4/2023,22.24,22.53,21.63,21.74,1275932.05
5/5/2023,21.74,23.07,21.66,22.85,2098591.65
5/6/2023,22.85,23.27,21.63,21.97,1641310.48
5/7/2023,21.97,22.8,21.69,21.7,1444135.14
5/8/2023,21.7,21.85,20.06,20.69,2754289.26
5/9/2023,20.69,21.06,20.4,20.69,1170238.48
5/10/2023,20.69,21.32,19.99,20.94,2069780.53
5/11/2023,20.94,20.95,19.8,20.2,1571469.04
5/12/2023,20.2,20.97,19.83,20.92,1961429.09
5/13/2023,20.92,21.29,20.79,20.85,896741.65
5/14/2023,20.85,21.26,20.64,20.94,820782.42
5/15/2023,20.94,21.52,20.62,20.99,1661879.18
5/16/2023,20.99,21.14,20.44,20.68,1562256.05
5/17/2023,20.68,21.19,20.43,21.06,1359624.9
5/18/2023,21.06,21.09,20.1,20.34,1563014.63
5/19/2023,20.34,20.58,20.24,20.35,598027.59
5/20/2023,20.35,20.36,20.12,20.28,589006.63
5/21/2023,20.28,20.39,19.44,19.62,875157.36
5/22/2023,19.62,20.02,19.31,19.53,1295260.86
5/23/2023,19.53,20.17,19.42,20.03,1164625.73
5/24/2023,20.03,20.06,18.78,19.22,1609688.29
5/25/2023,19.22,19.54,18.8,19.25,941891.4
5/26/2023,19.25,19.56,19.09,19.36,580973.24
5/27/2023,19.36,20.53,19.34,20.44,693897.83
5/28/2023,20.44,21.18,20.31,20.82,1122610.37
5/29/2023,20.82,20.99,20.28,20.59,971645.92
5/30/2023,20.59,21.43,20.48,21.27,1940379.13
5/31/2023,21.27,21.34,20.41,20.82,1220068.9
6/1/2023,20.82,20.99,20.43,20.51,915884.5
6/2/2023,20.51,21.37,20.32,21.26,1072349.98
6/3/2023,21.26,21.36,20.99,21.21,585145.78
6/4/2023,21.21,22.31,21.05,21.82,1339500.05
6/5/2023,21.82,22.06,19.23,20.02,3154591.96
6/6/2023,20.02,20.7,19.26,20.4,2091853.4
6/7/2023,20.4,20.54,18.53,18.63,2314791.72
6/8/2023,18.63,19.1,18.26,18.89,907949.52
6/9/2023,18.89,19.36,17.11,17.4,2121056.34
6/10/2023,17.4,17.41,13.13,15.64,5812236.49
6/11/2023,15.64,16.17,15.13,15.55,1411842.79
6/12/2023,15.55,15.68,14.75,15.18,1420312.63
6/13/2023,15.18,15.99,14.77,15.03,1422396.31
6/14/2023,15.03,15.35,14.12,14.48,1261873.28
6/15/2023,14.48,15.05,14.17,14.77,1283928.79
6/16/2023,14.77,15.45,14.43,15.32,1447075.02
6/17/2023,15.32,16.1,15.16,15.65,861853.97
6/18/2023,15.65,15.84,15.31,15.43,491829.19
6/19/2023,15.43,16.13,15.36,16.1,733133.44
6/20/2023,16.1,16.68,15.73,16.65,1517960.76
6/21/2023,16.65,17.41,16.57,17.24,2236078.72
6/22/2023,17.24,17.74,16.58,16.64,1315581.03
6/23/2023,16.64,17.55,16.19,17.15,2379666.35
6/24/2023,17.15,17.53,16.43,16.66,1235574.01
6/25/2023,16.66,17.38,16.58,16.97,1147278.85
6/26/2023,16.97,17.12,15.95,16.28,1436529.07
6/27/2023,16.28,16.93,16.14,16.63,1294930.16
6/28/2023,16.63,16.64,15.7,15.98,1747808.88
6/29/2023,15.98,18.27,15.87,17.99,2625741.97
6/30/2023,17.99,19.99,17.11,18.86,3056516.32
7/1/2023,18.86,19.01,17.91,18.71,1014465.05
7/2/2023,18.71,19.73,18.55,19.46,1577118.75
7/3/2023,19.46,19.65,18.87,19.27,1005093.69
7/4/2023,19.27,19.94,19.08,19.15,1029507.55
7/5/2023,19.15,19.39,18.45,19,1162282.9
7/6/2023,19,20.97,18.75,19.61,3637283.11
7/7/2023,19.61,21.7,19.27,21.51,3377031.9
7/8/2023,21.51,22.46,21.32,21.82,1959912
7/9/2023,21.82,22.35,21.01,21.33,1182257.39
7/10/2023,21.33,21.8,20.51,21.3,2078003.91
7/11/2023,21.3,22.34,21.22,22.07,1390885.71
7/12/2023,22.07,22.74,21.77,21.93,2038635.95
7/13/2023,21.93,26.79,21.44,26.02,4578046.59
7/14/2023,26.02,32.06,25.25,26.7,5914617.83
7/15/2023,26.7,29.1,26.51,27.45,2780586.56
7/16/2023,27.45,28.61,26.54,27.43,2089861.89
7/17/2023,27.43,28.47,25.61,26.83,2941926.93
7/18/2023,26.83,27.09,24.76,25.56,2439766.61
7/19/2023,25.56,26.99,25.37,26.31,2475618.52
7/20/2023,26.31,27.35,25.05,25.36,2241363.03
7/21/2023,25.36,26.01,25.07,25.51,1304691.93
7/22/2023,25.51,25.97,24.09,24.52,938917.66
7/23/2023,24.52,25.25,24.16,24.76,1196929.41
7/24/2023,24.76,24.83,22.87,23.37,1723093.66
7/25/2023,23.37,24,22.75,23.29,1322488.01
7/26/2023,23.29,25.65,23.18,25.18,2122730.31
7/27/2023,25.18,25.65,24.68,25.1,1602133.72
7/28/2023,25.1,25.52,24.52,24.81,1367070.84
7/29/2023,24.81,25.38,24.74,25.16,766106.34
7/30/2023,25.16,25.21,23.55,24.25,1208100.93
7/31/2023,24.25,24.79,23.54,23.72,1307825.71
8/1/2023,23.72,24.05,22.81,24.05,1443334.09
8/2/2023,24.05,24.27,22.87,23.14,1324116.92
8/3/2023,23.14,23.38,22.49,22.62,995059.72
8/4/2023,22.62,23.55,22.5,22.77,1252802.79
8/5/2023,22.77,22.91,22.22,22.63,561125.87
8/6/2023,22.63,23.44,22.57,23.18,797415.07
8/7/2023,23.18,23.61,22.33,23.11,817463.93
8/8/2023,23.11,24.77,23.01,24.21,1786984.87
8/9/2023,24.21,25,24.1,24.37,1347180.87
8/10/2023,24.37,24.88,24.11,24.59,788164.54
8/11/2023,24.59,24.89,24.32,24.61,820520.52
8/12/2023,24.61,25.18,24.38,24.91,643368.17
8/13/2023,24.91,24.94,24.19,24.21,512075.85
8/14/2023,24.21,25.28,24.05,25.17,1242430.01
8/15/2023,25.17,25.34,23.72,23.88,1419406.92
8/16/2023,23.88,24,22.38,22.79,1634691.24
8/17/2023,22.79,23.4,20.27,21.69,2361854.32
8/18/2023,21.69,22.19,20.92,21.33,1416246.63
8/19/2023,21.33,22.16,21.29,21.89,630110.33
8/20/2023,21.89,22.03,21.58,21.77,397985.71
8/21/2023,21.77,21.77,20.35,21.2,1222088.13
8/22/2023,21.2,21.27,19.37,20.56,1454890.19
8/23/2023,20.56,21.81,20.38,21.73,1538625.65
8/24/2023,21.73,22.02,20.68,21.05,1116271.21
8/25/2023,21.05,21.05,20.08,20.42,938883.12
8/26/2023,20.42,20.43,20.18,20.28,288121.33
8/27/2023,20.28,20.9,20.23,20.79,421942.32
8/28/2023,20.79,20.79,20.03,20.55,747164.4
8/29/2023,20.55,22.02,20.11,21.79,2009874.66
8/30/2023,21.79,21.99,20.61,20.82,1126289.83
8/31/2023,20.82,21.05,19.43,19.73,2036894.53
9/1/2023,19.73,19.92,19.03,19.32,1308254.33
9/2/2023,19.32,19.68,19.14,19.49,477963.05
9/3/2023,19.49,19.66,19.24,19.57,480251.45
9/4/2023,19.57,20.02,19.18,19.51,732674.12
9/5/2023,19.51,20.57,19.04,20.26,1607009.67
9/6/2023,20.26,20.37,19.15,19.64,1185166.35
9/7/2023,19.64,19.99,19.32,19.91,889595.8
9/8/2023,19.91,20.28,19.36,19.61,808577.24
9/9/2023,19.61,19.61,19.37,19.44,321230.59
9/10/2023,19.44,19.44,17.81,18.24,1945067.71
9/11/2023,18.24,18.45,17.36,17.72,1976191.67
9/12/2023,17.72,18.78,17.57,17.92,1802892.84
9/13/2023,17.92,18.56,17.69,18.4,1793641.37
9/14/2023,18.4,19.32,18.4,18.86,1430116.4
9/15/2023,18.86,19.49,18.56,19.14,1214263.19
9/16/2023,19.14,19.44,18.88,19.13,551791.81
9/17/2023,19.13,19.14,18.66,18.82,378311.32
9/18/2023,18.82,20.14,18.61,19.66,1611968.16
9/19/2023,19.66,20.38,19.58,20.04,1062962.62
9/20/2023,20.04,20.51,19.81,20.29,1284276.46
9/21/2023,20.29,20.3,19.28,19.46,1467070.34
9/22/2023,19.46,19.79,19.17,19.42,820242.58
9/23/2023,19.42,19.57,19.29,19.48,431831.79
9/24/2023,19.48,19.67,19.22,19.36,410654.26
9/25/2023,19.36,19.74,19.1,19.39,858896
9/26/2023,19.39,19.51,18.84,19.02,846679.45
9/27/2023,19.02,19.46,18.74,19.12,1372952.7
9/28/2023,19.12,20.03,19.09,19.98,1544820.78
9/29/2023,19.98,20.45,19.86,20.27,905087.12
9/30/2023,20.27,21.79,20.09,21.36,1321666.39
10/1/2023,21.36,24.46,21.14,23.86,2233871.47
10/2/2023,23.86,24.74,22.92,23.36,2408171.34
10/3/2023,23.36,24.73,23.23,23.61,1850792.47
10/4/2023,23.61,23.83,22.61,23.14,1435741.8
10/5/2023,23.14,23.88,22.59,22.69,1162725.38
10/6/2023,22.69,23.76,22.67,23.43,1178779.29
10/7/2023,23.43,24.18,23.11,23.31,739403.07
10/8/2023,23.31,23.64,23.09,23.24,440585.97
10/9/2023,23.24,23.37,21.65,22.1,1136882.41
10/10/2023,22.1,22.48,21.71,22.11,774347.69
10/11/2023,22.11,22.4,21.61,22.01,1142643.46
10/12/2023,22.01,22.03,20.96,21.29,916509.56
10/13/2023,21.29,22.19,21.11,21.84,870966.29
10/14/2023,21.84,22.23,21.81,22,396634.65
10/15/2023,22,22.17,21.67,21.94,529238.23
10/16/2023,21.94,24.79,21.91,23.97,2541698.47
10/17/2023,23.97,24.55,23.49,23.95,1674379.25
10/18/2023,23.95,24.41,23.36,23.42,1420938.64
10/19/2023,23.42,25.62,23.15,24.94,2406067.46
10/20/2023,24.94,27.43,24.75,27.04,3468950.93
10/21/2023,27.04,30.27,26.67,29.33,2991552.15
10/22/2023,29.33,30.01,28.1,29.05,1608197.72
10/23/2023,29.05,32.73,28.76,31.92,4378223.71
10/24/2023,31.92,32.58,29.53,30.18,4102788.47
10/25/2023,30.18,33.87,30.01,32.44,3634002.55
10/26/2023,32.44,33.26,30.73,32.77,3602522.13
10/27/2023,32.77,33.34,31.31,31.74,2602715.95
10/28/2023,31.74,32.51,31.41,31.65,895214.24
10/29/2023,31.65,33.16,31.31,32.84,1709954.89
10/30/2023,32.84,35.31,32.47,34.95,2933481.31
10/31/2023,34.95,38.6,34.85,38.43,4650049.16
11/1/2023,38.43,46.84,37.95,41.17,8116786.07
11/2/2023,41.17,44.56,38.67,40.25,4749394.27
11/3/2023,40.25,40.25,38.05,39.48,3296064.46
11/4/2023,39.48,42.75,39.02,42.44,2287886.52
11/5/2023,42.44,42.86,40.3,41.2,2111833.09
11/6/2023,41.2,42.21,39.7,42.17,2754587.45
11/7/2023,42.17,44.74,40.12,42.95,4781663.11
11/8/2023,42.95,43.87,42.28,43.13,2380040.47
11/9/2023,43.13,48.87,42.53,45.31,6781704.76
11/10/2023,45.31,57.63,45.08,56.72,7278326.54
11/11/2023,56.72,63.93,53.63,56.34,7115870.27
11/12/2023,56.34,61.88,54.54,56.3,5073260.37
11/13/2023,56.3,59.83,51.6,51.61,5403756.91
11/14/2023,51.61,57.93,51.31,56.83,5262722.34
11/15/2023,56.83,67.14,56.16,65.5,5620312.18
11/16/2023,65.5,68.16,56.39,57.78,6712799.49
11/17/2023,57.78,60.54,54.13,58.54,4487250.02
11/18/2023,58.54,59.38,54.74,58.58,2839537.88
11/19/2023,58.58,62.18,56.67,61.13,3337724.11
11/20/2023,61.13,61.34,56.04,56.6,3374622.1
11/21/2023,56.6,57.39,51.31,51.66,3993313.41
11/22/2023,51.66,58.93,51.49,57.58,3451493.22
11/23/2023,57.58,59.56,56.16,56.46,2295819.29
11/24/2023,56.46,58.76,56.19,56.86,2232457.82
11/25/2023,56.86,59.76,55.91,58.83,2067644.77
11/26/2023,58.83,59.06,56.18,57.57,1776284.86
11/27/2023,57.57,58.05,53.5,55.07,2500264.88
11/28/2023,55.07,58.7,53.95,58.21,2347668.64
11/29/2023,58.21,61.79,57.75,59.29,3214181.98
11/30/2023,59.29,61.69,58.77,59.28,1684249.99
12/1/2023,59.28,61.89,58.64,59.78,1933755.73
12/2/2023,59.78,63.92,59.7,63.71,1942632.97
12/3/2023,63.71,65.54,62.27,63,2599233.83
12/4/2023,63,65.24,59.47,61.58,3982968.5
12/5/2023,61.58,62.56,59.14,61.01,2436850.56
12/6/2023,61.01,66.61,61.01,61.86,3825390.72
12/7/2023,61.86,69.41,61.65,67.78,4060250.22
12/8/2023,67.78,75.3,67.78,74.94,4191094.5
12/9/2023,74.94,77.75,71.63,72.25,3662524.57
12/10/2023,72.25,74.87,70.67,74.81,2448216.03
12/11/2023,74.81,74.93,65.87,70.24,4436831.66
12/12/2023,70.24,72.44,65.75,68.54,3105047.56
12/13/2023,68.54,73.26,63.76,70.63,3170616.88
12/14/2023,70.63,76.23,68.45,75.68,3034526.84
12/15/2023,75.68,79.44,72.09,72.52,3412317.82
12/16/2023,72.52,77.17,71.18,73.67,2435607.52
12/17/2023,73.67,74.9,70.42,70.77,2008361.11
12/18/2023,70.77,75.46,67.08,74.41,3100244.04
12/19/2023,74.41,76.3,71.78,73.02,2419136.85
12/20/2023,73.02,84.12,72.96,82.23,4832819.52
12/21/2023,82.23,95.61,81.09,93.89,4945843.27
12/22/2023,93.89,99.54,90.34,98.01,5020448.85
12/23/2023,98.01,110,92.93,107.95,3597164.57
12/24/2023,107.95,118.04,107.41,112.54,5562390.38
12/25/2023,112.54,125.95,108.04,120.95,4275805.98
12/26/2023,120.95,121.32,102.17,112.48,5175768.18
12/27/2023,112.48,115.32,104.83,106.93,3771780.65
12/28/2023,106.93,109.66,97.11,101.85,4160920.18
12/29/2023,101.85,109.92,99.56,106.19,3904141.42
12/30/2023,106.19,107.42,100.74,101.9,1142643.64
12/31/2023,101.9,105.14,99.44,101.73,1494163.59
1/1/2024,101.73,110.25,101.48,110.02,1753352.59
1/2/2024,110.02,117,106.05,106.76,3028143.75
1/3/2024,106.76,109.96,84.21,98.59,4773846.78
1/4/2024,98.59,108.13,96.77,105.02,2585745.87
1/5/2024,105.02,105.48,95.4,100.01,2281511.48
1/6/2024,100.01,100.31,91.66,93.83,1636157.59
1/7/2024,93.83,96.81,87.87,89.49,2094142.32
1/8/2024,89.49,99.98,85.49,98.01,4173838.33
1/9/2024,98.01,104.15,95.45,99.45,3129752.84
1/10/2024,99.45,105.6,92.23,102.01,3474342.48
1/11/2024,102.01,107.19,97.55,99.9,3594533.54
1/12/2024,99.9,100.47,86.94,92.06,2731880.98
1/13/2024,92.06,97.29,89.53,95.84,1888782.34
1/14/2024,95.84,104.4,93.68,93.8,2987574.61
1/15/2024,93.8,96.89,93.01,94.32,1536863.86
1/16/2024,94.32,98.69,94.1,97.59,1246224.56
1/17/2024,97.59,102.7,96.72,102.07,2974026
1/18/2024,102.07,103.45,91.48,94.31,2507855.75
1/19/2024,94.31,95.34,87.02,93.59,2574171.47
1/20/2024,93.59,94.13,90.17,92.75,907320.39
1/21/2024,92.75,93.85,90.74,91,707411.46
1/22/2024,91,91.83,82.01,83.74,2534638.92
1/23/2024,83.74,85.87,78.91,84.29,2763767.53
1/24/2024,84.29,89.37,83.29,88.74,2063990.75
1/25/2024,88.74,89.54,85.07,86.86,1575341.86
1/26/2024,86.86,93.68,85.91,92.23,1916390.82
1/27/2024,92.23,94.62,90.69,94.26,1151145.31
1/28/2024,94.26,99.42,93.48,95.97,1942018.87
1/29/2024,95.97,101.95,95.07,101.67,2399982.82
1/30/2024,101.67,106.39,100.99,101.4,2865235.34
1/31/2024,101.4,102.72,95.89,96.89,3299222.52
2/1/2024,96.89,98.84,93.02,97.78,2899480.93
2/2/2024,97.78,102.47,97.4,100.51,2381171.63
2/3/2024,100.51,101.15,96.62,97.9,1251226.24
2/4/2024,97.9,98.51,95.08,95.42,916263.67
2/5/2024,95.42,98.57,94.14,95.5,1360129.72
2/6/2024,95.5,97.87,93.1,96.85,1832377.68
2/7/2024,96.85,101.5,94.6,101.11,1675225.09
2/8/2024,101.11,105.13,100.54,102.79,2961750.19
2/9/2024,102.79,109.13,102.79,106.96,2689589.25
2/10/2024,106.96,110.97,106.94,109.07,1753730.3
2/11/2024,109.07,110.68,107.33,107.48,1135456.26
2/12/2024,107.48,112.24,103.46,111.73,2235550.7
2/13/2024,111.73,115.1,108.36,112.57,2138076.66
2/14/2024,112.57,118.71,110.7,117.11,1901125.78
2/15/2024,117.11,118.44,111.61,113.61,1958978
2/16/2024,113.61,114.28,108.03,110.4,1408956.63
2/17/2024,110.4,111.13,105.68,108.96,822029.62
2/18/2024,108.96,114.05,107.57,112.24,960396.13
2/19/2024,112.24,114.86,110.83,111.55,1284460.86
